Name,Image_URL,Price,URL
Dragon Herbicid...,https://farmpays.com/wp-content/uploads/2022/06/dragon-image-removebg-preview-302x450.png,"₦8,375.00",https://farmpays.com/product/sunphosate-360sl-herbicide-glyphosate/
Day-One Herbici...,https://farmpays.com/wp-content/uploads/2022/06/imgonline-com-ua-resize-l0BxQQ8vaRiGS-450x450.jpg,"₦4,375.00",https://farmpays.com/product/sunfuron-herbicide/
Cranstan Spectr...,https://farmpays.com/wp-content/uploads/2022/06/CRANSTAN-SPECTRUM-250ml-scaled-1-450x450.jpg,"₦4,998.75",https://farmpays.com/product/strim-herbicide/
Touchdown (Non-...,https://farmpays.com/wp-content/uploads/2022/05/Touchdown-450x450.webp,"₦10,499.00",https://farmpays.com/product/striker-selective-herbicide/
Sunphosate 360S...,https://farmpays.com/wp-content/uploads/2022/05/imgonline-com-ua-resize-xap9wv5ggVcit-450x450.jpg,"₦32,000.00",https://farmpays.com/product/stomp-herbicide-1-liter/
Sunfuron Herbic...,https://farmpays.com/wp-content/uploads/2022/05/DSC_0375-1-scaled-1-450x450.jpg,"₦4,750.00",https://farmpays.com/product/star-force-150-ec-selective-herbicide/
Strim Herbicide...,https://farmpays.com/wp-content/uploads/2022/05/0sBdK4tWndVAEUX0pSaBiGtz2TzkcYzglih0ZKIg-450x450.webp,"₦9,200.00",https://farmpays.com/product/slasher-paraquat-dichloride-herbicide-1l/
Striker Selecti...,https://farmpays.com/wp-content/uploads/2022/05/Agromint-Striker-1-scaled-600x600-1-450x450.jpg,"₦9,000.00",https://farmpays.com/product/sarosate-systemic-herbicide/
Stomp Herbicide...,https://farmpays.com/wp-content/uploads/2022/05/stomp-450x450.webp,"₦11,450.00",https://farmpays.com/product/atrazine-selective-and-systemic-herbicide-powder-80-wp/
Star Force 150 ...,https://farmpays.com/wp-content/uploads/2022/05/e2b258fa33ff4b0493320e452029dd40-removebg-preview-375x450.png,"₦79,898.75",https://farmpays.com/product/royasate-herbicide-glyphosate-isa-46-sl/
Slasher Paraqua...,https://farmpays.com/wp-content/uploads/2022/05/download-2023-02-11T164937.450.jpg,"₦10,000.00",https://farmpays.com/product/royaquat-herbicide/
Sarosate (Syste...,https://farmpays.com/wp-content/uploads/2022/05/Sarosate-450x450.jpg,"₦10,000.00",https://farmpays.com/product/roundup-turbo-non-selective-herbicide/
Atrazine Select...,https://farmpays.com/wp-content/uploads/2022/05/atrazine-front-removebg-preview-450x447.png,"₦10,000.00",https://farmpays.com/product/primextra-gold-herbicide-1l/
Royasate Herbic...,https://farmpays.com/wp-content/uploads/2022/05/imgonline-com-ua-resize-duwyT74kaaLx-450x450.jpg,"₦6,995.00",https://farmpays.com/product/pentashi-paraquat-herbicide-1-liter/
Royaquat Herbic...,https://farmpays.com/wp-content/uploads/2022/05/royaquat-removebg-preview-341x450.png,"₦8,000.00",https://farmpays.com/product/nwura-wura-non-selective-herbicide-1l/
Roundup Turbo N...,https://farmpays.com/wp-content/uploads/2022/05/IMG_20200908_151543_689-removebg-preview-433x450.png,"₦10,406.25",https://farmpays.com/product/paraeforce/
Primextra Gold ...,https://farmpays.com/wp-content/uploads/2022/05/Primextra-Gold-removebg-preview-450x450.png,"₦10,625.00",https://farmpays.com/product/3-weed-force-herbicide/
Pentashi (Paraq...,https://farmpays.com/wp-content/uploads/2022/05/pentashi-1-removebg-preview-1-450x450.png,"₦2,400.00",https://farmpays.com/product/tuber-force-herbicide-post-emergence/
Nwura Wura (Non...,https://farmpays.com/wp-content/uploads/2022/05/New-Project-1-5-removebg-preview-450x447.png,"₦6,875.00",https://farmpays.com/product/champion-herbicides/
PARAEFORCE (Non...,https://farmpays.com/wp-content/uploads/2022/05/PARAFORCE-450x450.jpg,"₦7,890.00",https://farmpays.com/product/lagon-herbicide/
3 Weed Force He...,https://farmpays.com/wp-content/uploads/2022/02/sale-designify-3-450x450.png,"₦9,375.00",https://farmpays.com/product/gramoxone-200sl-non-selective-herbicide-1l/
Tuber Force Her...,https://farmpays.com/wp-content/uploads/2022/02/tuber-force-450x450.jpg,"₦8,000.00",https://farmpays.com/product/glyspring-herbicide-1l/
Champion herbic...,https://farmpays.com/wp-content/uploads/2021/09/sale-designify-1-1-450x450.png,"₦9,000.00",https://farmpays.com/product/force-top-herbicide/
Lagon herbicide,https://farmpays.com/wp-content/uploads/2021/03/Lagon-250ml-scaled-1-450x450.jpg,"₦6,250.00",https://farmpays.com/product/flysate-herbicide-1ltr/
Gramoxone 200SL...,https://farmpays.com/wp-content/uploads/2021/02/gramoxone-450x450.jpg,"₦6,500.00",https://farmpays.com/product/herbicide-spraying-per-acre/
Glyspring Herbi...,https://farmpays.com/wp-content/uploads/2021/02/FARMPAYS-Glyspring-1-scaled-1-1529x1536-1-450x450.jpg,"₦10,000.00",https://farmpays.com/product/clearweed-total-herbicide-1-liter/
Force Top Herbi...,https://farmpays.com/wp-content/uploads/2021/02/farmpays-450x450.jpg,"₦140,000.00",https://farmpays.com/product/4-stroke-backpack-weeding-machine/
FLYSATE HERBICI...,https://farmpays.com/wp-content/uploads/2021/02/WhatsApp_Image_2019-11-28_at_02-removebg-preview-2-removebg-preview-432x450.png,"₦505,700.00",https://farmpays.com/product/60liters-spraying-machine/
Herbicide Spray...,https://farmpays.com/wp-content/uploads/2021/02/Spraying-herbicides-450x450.jpg,"₦15,000.00",https://farmpays.com/product/weeder-amphibious-blade/
Clearweed (Tota...,https://farmpays.com/wp-content/uploads/2020/12/clearweed-450x450.jpg,"₦43,000.00",https://farmpays.com/product/manual-fertilizer-applicator/
4 stroke backpa...,https://farmpays.com/wp-content/uploads/2024/04/download-2024-04-13T132138.379.jpg,"₦299,000.00",https://farmpays.com/product/50-liters-battery-operated-sprayer/
60liters sprayi...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-03-22T150538.321.jpg,"₦200,200.00",https://farmpays.com/product/4-stroke-mantis-tiller/
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦171,600.00",https://farmpays.com/product/63cc-3hp-earth-auger/
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦890,000.00",https://farmpays.com/product/13hp-petrol-power-tiller/
Weeder amphibio...,https://farmpays.com/wp-content/uploads/2024/03/images-32.jpg,"₦136,000.00",https://farmpays.com/product/4-stroke-wheel-brush-cutter/
Manual fertiliz...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-03-22T111512.521.jpg,"₦175,000.00",https://farmpays.com/product/weeder-accessory-for-power-tillers/
4 stroke motori...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-04-06T140239.523.jpg,"₦5,000.00",https://farmpays.com/product/apron-star/
50 liters batte...,https://farmpays.com/wp-content/uploads/woocommerce-placeholder-450x450.png,"₦8,000.00",https://farmpays.com/product/arrow-80wp-1kg/
52cc (2.7hp) ea...,https://farmpays.com/wp-content/uploads/2021/11/download-93.jpg,"₦14,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD004-4
4 stroke mantis...,https://farmpays.com/wp-content/uploads/2024/03/Mini-Power-Tiller-with-4-Stroke-Engine-original_11zon-450x360.jpeg,"₦18,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD008-8
63cc (3hp) eart...,https://farmpays.com/wp-content/uploads/2024/03/Untitled-1.jpg,"₦2,200.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD010-10
13hp petrol pow...,https://farmpays.com/wp-content/uploads/2024/03/gasoline-power-tiller-original_11zon-1-450x360.webp,"₦24,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD012-12
4 stroke wheel ...,https://farmpays.com/wp-content/uploads/2024/03/images-31.jpg,"₦10,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=500+Seeds
Weeder accessor...,https://farmpays.com/wp-content/uploads/2024/03/download_-_2024-03-20T113341.579-removebg-preview.png,"₦20,100.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=1000+seeds
Apron star,https://farmpays.com/wp-content/uploads/2024/02/download-2024-02-19T122805.880.jpg,"₦10,700.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=500+seeds
Arrow 80wp 1kg,https://farmpays.com/wp-content/uploads/2024/02/download-9.jpg,"₦19,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=1000+seeds
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦6,499.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=20g
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦16,450.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=100g
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦10,750.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=500
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦15,000.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=1000
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦15,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=250
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-26T143415.002.jpg,"₦29,599.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=500
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦54,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=1000
Kilele F1 Hybri...,https://farmpays.com/wp-content/uploads/2022/05/240cb98fce094ae0b2144e616f078f65_1602051057472-450x450.jpg,"₦8,000.00",https://farmpays.com/product/aminoforce/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦4,500.00",https://farmpays.com/product/akito-f1-cucumber-seeds/
Jolly Red F1 Be...,https://farmpays.com/wp-content/uploads/2023/10/jollyred-450x450.jpeg,"₦3,000.00",https://farmpays.com/product/stevia-sweet-herb-10-seeds/
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦7,200.00",https://farmpays.com/product/agric-zyme-3x/
Monalisa F1 Hyb...,https://farmpays.com/wp-content/uploads/2023/06/download-2023-06-27T151147.347.jpg,"₦655,000.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=12HP
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦115,500.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=4HP
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦585,000.00",https://farmpays.com/product/2-hp-mini-weeder-power-weeder/?attribute_hp=9HP
Sugar king f1 -...,https://farmpays.com/wp-content/uploads/2023/10/sugarking-450x360.jpg,"₦90,000.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=50m
AMINOFORCE,https://farmpays.com/wp-content/uploads/2023/08/download-2024-01-09T123446.423.jpg,"₦75,350.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=40m
Akito F1 Cucumb...,https://farmpays.com/wp-content/uploads/2023/06/download-73.jpg,"₦68,000.00",https://farmpays.com/product/irrigation-rain-gun-30m-40m-50m-spray-radius/?attribute_spray-radius=30m
Stevia Sweet He...,https://farmpays.com/wp-content/uploads/2023/05/stevia-sweet-herb-450x450.jpg,"₦4,000.00",https://farmpays.com/product/twig/
Agric-Zyme 3× (...,https://farmpays.com/wp-content/uploads/2023/03/download-2023-03-23T125509.541.jpg,"₦10,000.00",https://farmpays.com/product/rice-hope-100ml/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦5,000.00",https://farmpays.com/product/green-force-250g/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦16,000.00",https://farmpays.com/product/scorpion-insecticide/
9 HP Power Till...,https://farmpays.com/wp-content/uploads/2020/12/power-weeder-500x500-1-450x450.jpg,"₦5,000.00",https://farmpays.com/product/spartan-300-od-insecticide-100ml/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦4,950.00",https://farmpays.com/product/maize-hybrid-seeds-variety-sc-510-2kg/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦1,900.00",https://farmpays.com/product/cover-force-stimulator-5ml/
Irrigation Rain...,https://farmpays.com/wp-content/uploads/2022/04/WhatsApp-Image-2020-09-03-at-11.55.41-removebg-preview-450x433.png,"₦4,368.75",https://farmpays.com/product/final-force/
TWIG,https://farmpays.com/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-06-at-6.20.58-PM-1.jpeg,"₦728,000.00",https://farmpays.com/product/velum-prime-agricultural-nematicide/
Rice Hope (100m...,https://farmpays.com/wp-content/uploads/2022/08/c878e6ea-a305-4510-b987-3fa33ae0592c-1-450x450.jpg,"₦31,250.00",https://farmpays.com/product/magnesium-sulphate-agricultural-fertilizer/
Green Force,https://farmpays.com/wp-content/uploads/2022/08/27b168ca-713d-450d-ad31-551349d0262c-450x450.jpg,"₦13,000.00",https://farmpays.com/product/cabrio-duo-fungicide-250ml-basf-brand/
Scorpion Insect...,https://farmpays.com/wp-content/uploads/2022/07/scorpion-removebg-preview-450x450.png,"₦722,190.00",https://farmpays.com/product/gasoline-power-sprayer-160-liters-capacity/
Spartan 300 OD ...,https://farmpays.com/wp-content/uploads/2022/07/spartan11zon_cropped-450x450.jpg,"₦8,748.75",https://farmpays.com/product/worm-force-insecticide-systemic/
Maize Hybrid Se...,https://farmpays.com/wp-content/uploads/2022/07/seedco-510-mAIZE-SEED.jpg,"₦15,000.00",https://farmpays.com/product/tecnokel-amino-cab-biostimulant-1l/
Cover Force Sti...,https://farmpays.com/wp-content/uploads/2022/07/cover-force-768x1024-1-450x450.jpg,"₦10,000.00",https://farmpays.com/product/sun-paraquat-200sl/
final force,https://farmpays.com/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-27-at-9.47.54-PM-450x450.jpeg,"₦2,250.00",https://farmpays.com/product/micro-force-fertilizer-250-ml/
Velum Prime Agr...,https://farmpays.com/wp-content/uploads/2022/06/velum-removebg-preview.png,"₦9,476.25",https://farmpays.com/product/watering-can-plastic-12-liters-capacity/
Magnesium Sulph...,https://farmpays.com/wp-content/uploads/2022/06/Magnesium-sulphate-450x450.png,"₦4,987.50",https://farmpays.com/product/metal-watering-vault-4-liters-capacityvv/
Cabrio Duo Fung...,https://farmpays.com/wp-content/uploads/2022/06/Cabrio-Duo-removebg-preview-430x450.png,"₦5,998.75",https://farmpays.com/product/weedoff/
Gasoline Power ...,https://farmpays.com/wp-content/uploads/2022/06/motorised-sprayer160l-600x600-removebg-preview-450x450.png,"₦11,500.00",https://farmpays.com/product/weed-crusher-1ltr/
Worm Force Inse...,https://farmpays.com/wp-content/uploads/2022/05/download__6_-removebg-preview.png,"₦11,970.00",https://farmpays.com/product/vision-sprayer-16litrs/
Tecnokel Amino ...,https://farmpays.com/wp-content/uploads/2022/05/A-001028-768x768-1-450x450.webp,"₦7,500.00",https://farmpays.com/product/vinash-1ltr/
Sun-Paraquat 20...,https://farmpays.com/wp-content/uploads/2022/05/sun-paraquat-450x450.webp,"₦8,000.00",https://farmpays.com/product/uproot/
Micro Force Fer...,https://farmpays.com/wp-content/uploads/2022/05/micro-force-removebg-preview-215x450.png,"₦6,000.00",https://farmpays.com/product/touch-down-1ltr/
Watering Can (P...,https://farmpays.com/wp-content/uploads/2022/04/watering-can-2-removebg-preview-450x408.png,"₦21,000.00",https://farmpays.com/product/ruthabena-sprayer-16lit/
Metal Watering ...,https://farmpays.com/wp-content/uploads/2022/04/1213542-450x450.jpg,"₦9,862.50",https://farmpays.com/product/royaquat-1-litr/
WEEDOFF,https://farmpays.com/wp-content/uploads/2022/03/download-4.jpg,"₦7,000.00",https://farmpays.com/product/relisate/
WEED CRUSHER 1L...,https://farmpays.com/wp-content/uploads/2022/03/imgonline-com-ua-resize-X6KLjqMzTI1qAX-450x450.jpg,"₦21,250.00",https://farmpays.com/product/ortiva-top/
VISION SPRAYER ...,https://farmpays.com/wp-content/uploads/2022/03/1-2-450x450.jpg,"₦129,675.00",https://farmpays.com/product/motorised-sprayer-25litr/
VINASH 1LTR,https://farmpays.com/wp-content/uploads/2022/03/Vinny-1152x1536-1-450x450.jpg,"₦139,650.00",https://farmpays.com/product/mist-duster/
UPROOT,https://farmpays.com/wp-content/uploads/2022/03/48217005_img-20200710-152411-551_1500x1500-450x450.jpg,"₦114,712.50",https://farmpays.com/product/mini-motorised-sprayer/
TOUCH DOWN FORT...,https://farmpays.com/wp-content/uploads/2022/03/Touchdown-Forte-450x450.jpg,"₦11,900.00",https://farmpays.com/product/knapsack-sprayer/
RUTHABENA SPRAY...,https://farmpays.com/wp-content/uploads/2022/03/175502_1642659569.jpg,"₦120,927.92",https://farmpays.com/product/motorized-sprayer-knapsack/
ROYAQUAT (1 LIT...,https://farmpays.com/wp-content/uploads/2022/03/royaquat-341x450.jpg,"₦132,667.50",https://farmpays.com/product/power-weeder/
RELISATE,https://farmpays.com/wp-content/uploads/2022/03/IMG-20200715-WA0001-348x348-1-400x400-1.jpg,"₦150,800.00",https://farmpays.com/product/stihl-professional-brushcutter/
ORTIVA TOP,https://farmpays.com/wp-content/uploads/2022/03/3c5a817259cb439eadf5072f25b02583_1593954206651-removebg-preview1-450x450.png,"₦131,670.00",https://farmpays.com/product/weeding-machine/
MOTORISED SPRAY...,https://farmpays.com/wp-content/uploads/2022/03/109790_1613822425-450x450.jpg,"₦34,912.50",https://farmpays.com/product/electric-hand-sprayers/
MIST DUSTER,https://farmpays.com/wp-content/uploads/2022/03/Knapsack_Mist-Duster3WF-3H2-788x788-1-450x450.jpg,"₦6,200.00",https://farmpays.com/product/force-up-sachet/
MINI MOTORISED ...,https://farmpays.com/wp-content/uploads/2022/03/aspee-sprayer-400x400-1.jpg,"₦7,500.00",https://farmpays.com/product/haifa-bonus-npk-202020/
Knapsack Spraye...,https://farmpays.com/wp-content/uploads/2022/02/knacksack-sprayer-450x450.png,"₦7,500.00",https://farmpays.com/product/glyphotex/
Motorized Spray...,https://farmpays.com/wp-content/uploads/2022/02/Motorize-Sprayer-450x450.jpg,"₦7,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+bottle+%281L%29
Power Weeder (M...,https://farmpays.com/wp-content/uploads/2021/11/images-50.jpg,"₦82,000.00",https://farmpays.com/product/gel-fertilizer-with-urea/?attribute_presentation=1+Carton+%2812+bottles%29
STIHL Professio...,https://farmpays.com/wp-content/uploads/2021/11/download-2023-02-09T112050.600.jpg,"₦32,000.00",https://farmpays.com/product/fusilade-forte/
Weeding Machine,https://farmpays.com/wp-content/uploads/2021/11/download-2023-02-09T123949.692.jpg,"₦4,000.00",https://farmpays.com/product/forceup-non-selective/
Electric Hand S...,https://farmpays.com/wp-content/uploads/2021/11/1-1-1.jpg,"₦5,000.00",https://farmpays.com/product/fixit-ga-biological-insecticide-100g-sachets/
Force up sachet,https://farmpays.com/wp-content/uploads/2021/09/force-up-450x450.png,"₦4,987.50",https://farmpays.com/product/2-litres-hand-held-pressure-sprayer-pump/
Haifa Bonus NPK...,https://farmpays.com/wp-content/uploads/2021/02/download-8.jpg,"₦125,000.00",https://farmpays.com/product/land-clearing-per-hectare/?attribute_defensive=Soft
Glyphotex,https://farmpays.com/wp-content/uploads/2021/02/Agromint-Glyphotex-1-scaled-1-450x450.jpg,"₦165,000.00",https://farmpays.com/product/land-clearing-per-hectare/?attribute_defensive=Hard
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦16,000.00",https://farmpays.com/product/continenta-maxim-10grm-tomato/?attribute_size=10g
Gel fertilizer ...,https://farmpays.com/wp-content/uploads/2021/02/fertilizer-removebg-preview-450x450.png,"₦14,000.00",https://farmpays.com/product/continenta-maxim-10grm-tomato/?attribute_size=5g
FUSILADE FORTE ...,https://farmpays.com/wp-content/uploads/2021/02/Fusilade-1Ltr-A-450x450.jpg,"₦5,625.00",https://farmpays.com/product/clear-force/
FORCEUP (Non-Se...,https://farmpays.com/wp-content/uploads/2021/02/forceup-1-450x450.jpg,"₦68,000.00",https://farmpays.com/product/cp15-evolution-knapsack-sprayer/?attribute_type=Confort
Fixit-GA (Biolo...,https://farmpays.com/wp-content/uploads/2021/02/fixit-gaa-450x450.jpeg,"₦70,000.00",https://farmpays.com/product/cp15-evolution-knapsack-sprayer/?attribute_type=Standard
2 Litres Hand H...,https://farmpays.com/wp-content/uploads/2021/02/411hBxNRSQL._SX466_-450x450.jpg,"₦8,625.00",https://farmpays.com/product/butashi-1litre/
Land Clearing P...,https://farmpays.com/wp-content/uploads/2021/02/1589351046uatpz-land-clearing-land-grading-land-leveler-450x450.jpg,"₦6,875.00",https://farmpays.com/product/butaforce/
Land Clearing P...,https://farmpays.com/wp-content/uploads/2021/02/1589351046uatpz-land-clearing-land-grading-land-leveler-450x450.jpg,"₦14,437.50",https://farmpays.com/product/basagran-1ltr/
CONTINENTA MAXI...,https://farmpays.com/wp-content/uploads/2020/12/52ee1769-bb3a-44c6-be61-043d43defd5f-570x888-1-450x450.jpg,"₦10,000.00",https://farmpays.com/product/attacke/
CONTINENTA MAXI...,https://farmpays.com/wp-content/uploads/2020/12/52ee1769-bb3a-44c6-be61-043d43defd5f-570x888-1-450x450.jpg,"₦12,000.00",https://farmpays.com/product/atraz-1kg/
CLEAR FORCE,https://farmpays.com/wp-content/uploads/2020/12/yl0mme4q6m9-450x450.jpg,"₦17,000.00",https://farmpays.com/product/atraforce-powder-1kg/
CP15 Evolution ...,https://farmpays.com/wp-content/uploads/2020/12/CP-15-Evolution-Confort.jpg,"₦4,500.00",https://farmpays.com/product/agrovert/?attribute_size=1KG
CP15 Evolution ...,https://farmpays.com/wp-content/uploads/2020/12/CP-15-Evolution-Confort.jpg,"₦44,000.00",https://farmpays.com/product/agrovert/?attribute_size=25KG
BUTASHI 1LITRE,https://farmpays.com/wp-content/uploads/2020/12/BUTASHI-scaled-1-450x450.jpg,"₦2,000.00",https://farmpays.com/product/actara-insecticide-syngenta/?attribute_size=Powder
BUTAFORCE,https://farmpays.com/wp-content/uploads/2020/12/butaforce-450x450.jpg,"₦16,000.00",https://farmpays.com/product/actara-insecticide-syngenta/?attribute_size=Litter
BASAGRAN 1LTR,https://farmpays.com/wp-content/uploads/2020/12/54c9db9f1bd4abasagran-450x450.jpg,"₦43,890.00",https://farmpays.com/product/knapsack-sprayer-2-in-1-rechargeable-handheld/
ATTACKE,https://farmpays.com/wp-content/uploads/2020/12/j7h4e0ds0sh-removebg-preview-450x450.png,"₦14,318.75",https://farmpays.com/product/cyperdiforce-pesticide/
ATRAZ 1KG,https://farmpays.com/wp-content/uploads/2020/12/AnyConv.com__download-11.jpg,"₦16,000.00",https://farmpays.com/product/gladiator-pesticide/
ATRAFORCE POWDE...,https://farmpays.com/wp-content/uploads/2020/12/Atra-force-powder.jpg,"₦505,700.00",https://farmpays.com/product/60liters-spraying-machine/
AGROVERT - 1KG,https://farmpays.com/wp-content/uploads/2020/12/IMG_20201006_120342_625_1601988690111-600x615-1-450x450.jpg,"₦299,000.00",https://farmpays.com/product/50-liters-battery-operated-sprayer/
AGROVERT - 25KG,https://farmpays.com/wp-content/uploads/2020/12/IMG_20201006_120342_625_1601988690111-600x615-1-450x450.jpg,"₦161,000.00",https://farmpays.com/product/insect-net/
Actara Insectic...,https://farmpays.com/wp-content/uploads/2020/12/G31A1835_800x-2.jpg,"₦2,681.25",https://farmpays.com/product/grow-force/
Actara Insectic...,https://farmpays.com/wp-content/uploads/2020/12/G31A1835_800x-2.jpg,"₦9,000.00",https://farmpays.com/product/topstoxin/
Knapsack spraye...,https://farmpays.com/wp-content/uploads/2020/12/Knapsack-sideview-scaled-1-450x450.jpg,"₦7,500.00",https://farmpays.com/product/quality-sweet-corn-seed/
Cyperdiforce PE...,https://farmpays.com/wp-content/uploads/2024/01/Cyperdiforce-PESTICIDE.jpg,"₦102,700.00",https://farmpays.com/product/rechargeable-sprayer-with-extended-pole/
GLADIATOR PESTI...,https://farmpays.com/wp-content/uploads/2021/02/IMG_20190814_141354_9-1-scaled-450x450.jpg,"₦14,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD004-4
60liters sprayi...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-03-22T150538.321.jpg,"₦18,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD008-8
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦2,200.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD010-10
Magic hose,https://farmpays.com/wp-content/uploads/2024/03/images-33.jpg,"₦24,000.00",https://farmpays.com/product/stainless-duplicator-with-control/?attribute_outlet=SD012-12
4 stroke motori...,https://farmpays.com/wp-content/uploads/2024/03/download-2024-04-06T140239.523.jpg,"₦10,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=500+Seeds
50 liters batte...,https://farmpays.com/wp-content/uploads/woocommerce-placeholder-450x450.png,"₦20,100.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds-2/?attribute_size=1000+seeds
Insect net,https://farmpays.com/wp-content/uploads/2024/02/insect-net-450x450.jpg,"₦10,700.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=500+seeds
Grow force,https://farmpays.com/wp-content/uploads/2024/02/Grow-force.jpg,"₦19,500.00",https://farmpays.com/product/kilele-f1-hybrid-tomato-seeds/?attribute_size=1000+seeds
Topstoxin,https://farmpays.com/wp-content/uploads/2024/02/download-3-1.jpg,"₦6,499.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=20g
Quality sweet c...,https://farmpays.com/wp-content/uploads/2024/02/corn2.jpg,"₦16,450.00",https://farmpays.com/product/jolly-red-f1-beetroot-seeds/?attribute_size=100g
20 Liters Recha...,https://farmpays.com/wp-content/uploads/2024/02/download-2024-02-03T104425.867.jpg,"₦10,750.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=500
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦15,000.00",https://farmpays.com/product/monalisa-f1-hybrid-cucumber-seeds/?attribute_seed=1000
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦15,999.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=250
Stainless dupli...,https://farmpays.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-20-at-6.14.24-AM-450x450.jpeg,"₦29,599.00",https://farmpays.com/product/sugar-king-f1/?attribute_size=500
